scenario,target_year,source_year,variant,xc_factor,h_ext,n,from_age,random_seed,age,survival
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,87,0.487055
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,88,0.443525
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,89,0.399105
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,90,0.355172
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,91,0.312045
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,92,0.269812
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,93,0.229549
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,94,0.192072
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,95,0.157499
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,96,0.126751
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,97,0.099681
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,98,0.076818
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,99,0.057465
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,100,0.041578
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,101,0.029486
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,102,0.0202
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,103,0.013437
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,104,0.008597
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,105,0.005245
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,106,0.003102
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,107,0.001739
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,108,0.000966
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,109,0.00052
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,110,0.000241
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,111,0.00012
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,112,6e-05
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,113,3.6e-05
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,114,1.3e-05
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,115,8e-06
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,116,2e-06
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,117,0.0
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,118,0.0
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,119,0.0
linear,2040,2019,central,1.0721974010924933,0.0003316611337501,1000000,0,1688055532,120,0.0
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,0,1.0
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,1,0.999717
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,2,0.999422
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,3,0.999112
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,4,0.998801
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,5,0.998492
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,6,0.99814
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,7,0.997842
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,8,0.99755
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,9,0.997248
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,10,0.996926
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,11,0.996599
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,12,0.996325
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,13,0.99602
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,14,0.995701
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,15,0.995357
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,16,0.995037
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,17,0.994752
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,18,0.994441
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,19,0.994133
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,20,0.993822
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,21,0.993514
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,22,0.993202
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,23,0.992892
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,24,0.99259
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,25,0.992264
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,26,0.991966
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,27,0.991615
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,28,0.991277
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,29,0.99099
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,30,0.990647
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,31,0.990279
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,32,0.989933
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,33,0.989631
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,34,0.989295
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,35,0.988942
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,36,0.988591
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,37,0.98821
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,38,0.987812
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,39,0.987402
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,40,0.986985
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,41,0.986592
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,42,0.986168
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,43,0.985714
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,44,0.985243
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,45,0.984709
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,46,0.984166
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,47,0.983566
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,48,0.982916
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,49,0.982225
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,50,0.981476
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,51,0.980659
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,52,0.979749
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,53,0.978728
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,54,0.977638
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,55,0.976389
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,56,0.974994
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,57,0.973454
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,58,0.97171
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,59,0.969749
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,60,0.967505
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,61,0.964953
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,62,0.961927
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,63,0.958672
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,64,0.954784
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,65,0.950413
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,66,0.945322
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,67,0.939732
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,68,0.933082
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,69,0.925679
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,70,0.917124
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,71,0.90741
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,72,0.896413
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,73,0.883735
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,74,0.86962
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,75,0.85359
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,76,0.83586
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,77,0.815825
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,78,0.793545
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,79,0.769009
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,80,0.742047
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,81,0.712674
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,82,0.680928
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,83,0.646699
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,84,0.60973
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,85,0.570706
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,86,0.529614
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,87,0.487296
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,88,0.443714
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,89,0.399289
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,90,0.355254
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,91,0.31193
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,92,0.269721
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,93,0.229884
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,94,0.192318
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,95,0.158008
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,96,0.126968
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,97,0.099896
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,98,0.076671
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,99,0.057555
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,100,0.042066
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,101,0.029756
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,102,0.020437
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,103,0.013464
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,104,0.008589
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,105,0.005328
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,106,0.003181
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,107,0.001828
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,108,0.000971
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,109,0.000484
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,110,0.000234
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,111,0.000117
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,112,5.2e-05
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,113,2.5e-05
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,114,1.4e-05
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,115,4e-06
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,116,1e-06
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,117,0.0
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,118,0.0
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,119,0.0
linear,2040,2019,high,1.0721974010924933,0.0003116499565753,1000000,0,496891997,120,0.0
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,0,1.0
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,1,0.999685
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,2,0.999378
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,3,0.99904
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,4,0.998688
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,5,0.998355
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,6,0.998061
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,7,0.997742
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,8,0.997378
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,9,0.997051
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,10,0.996708
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,11,0.996388
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,12,0.996052
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,13,0.99571
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,14,0.995383
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,15,0.995068
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,16,0.994755
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,17,0.994416
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,18,0.994092
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,19,0.993765
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,20,0.99345
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,21,0.99314
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,22,0.992805
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,23,0.99245
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,24,0.992099
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,25,0.991781
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,26,0.991469
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,27,0.991093
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,28,0.990743
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,29,0.990393
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,30,0.990041
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,31,0.989711
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,32,0.989376
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,33,0.98903
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,34,0.988694
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,35,0.988368
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,36,0.987964
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,37,0.987595
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,38,0.987206
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,39,0.986786
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,40,0.986406
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,41,0.985971
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,42,0.985543
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,43,0.985089
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,44,0.9846
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,45,0.984091
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,46,0.983525
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,47,0.982915
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,48,0.982318
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,49,0.981669
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,50,0.980892
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,51,0.980101
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,52,0.979268
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,53,0.978332
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,54,0.97729
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,55,0.976153
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,56,0.974858
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,57,0.97346
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,58,0.971825
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,59,0.969991
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,60,0.968004
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,61,0.9656
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,62,0.962855
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,63,0.95969
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,64,0.956174
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,65,0.952095
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,66,0.947523
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,67,0.942064
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,68,0.936014
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,69,0.929078
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,70,0.921292
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,71,0.912121
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,72,0.901855
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,73,0.89032
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,74,0.877163
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,75,0.862266
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,76,0.845248
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,77,0.826094
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,78,0.804837
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,79,0.781239
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,80,0.755345
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,81,0.72716
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,82,0.696146
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,83,0.662314
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,84,0.626478
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,85,0.588099
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,86,0.547775
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,87,0.505621
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,88,0.461977
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,89,0.417089
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,90,0.372808
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,91,0.328613
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,92,0.285334
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,93,0.244394
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,94,0.205762
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,95,0.169886
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,96,0.137399
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,97,0.108812
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,98,0.08409
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,99,0.06335
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,100,0.04637
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,101,0.033013
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,102,0.022916
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,103,0.015348
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,104,0.009823
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,105,0.006087
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,106,0.003609
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,107,0.002097
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,108,0.001136
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,109,0.000603
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,110,0.000278
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,111,0.000135
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,112,6.2e-05
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,113,1.7e-05
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,114,5e-06
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,115,2e-06
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,116,0.0
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,117,0.0
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,118,0.0
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,119,0.0
linear,2050,2019,low,1.086572505851993,0.0003308494120036,1000000,0,1771555404,120,0.0
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,0,1.0
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,1,0.999701
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,2,0.999423
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,3,0.999122
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,4,0.998783
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,5,0.998483
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,6,0.998159
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,7,0.997843
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,8,0.997512
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,9,0.997206
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,10,0.996895
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,11,0.996578
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,12,0.996255
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,13,0.995904
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,14,0.995612
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,15,0.995294
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,16,0.994953
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,17,0.994653
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,18,0.994324
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,19,0.994019
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,20,0.993695
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,21,0.993386
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,22,0.993053
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,23,0.992762
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,24,0.992447
linear,2050,2019,central,1.110627015825068,0.0003111708351673,1000000,0,1448200449,25,0.992132
